ID,Severity,Start_Lat,Start_Lng,State,cluster
A-1520786,2,42.460304,-70.945229,MA,7
A-1520803,2,42.469997,-71.245346,MA,7
A-1521149,2,35.205765,-80.794823,NC,8
A-1522237,2,31.78087,-85.94743299999998,AL,5
A-1522865,3,34.068787,-117.605759,CA,1
A-1523123,2,39.97057,-76.751358,PA,7
A-1523242,2,35.318531,-80.7789,NC,8
A-1523354,2,37.502239,-77.52005,VA,2
A-1523456,2,26.139059,-80.21893299999998,FL,4
A-1524542,3,45.382961,-122.75201399999999,OR,3
A-1524696,2,36.889221,-119.53427099999999,CA,6
A-1524905,2,43.09959,-75.23490100000002,NY,7
A-1524970,2,40.697441,-73.335243,NY,7
A-1524990,2,39.942059,-74.993507,NJ,7
A-1525248,2,36.90593,-76.25631,VA,2
A-1525501,2,34.978821,-81.932968,SC,8
A-1525521,2,34.591068,-82.547951,SC,8
A-1525597,2,34.189388,-80.96734599999998,SC,8
A-1526184,3,29.621328000000002,-95.601662,TX,5
A-1526343,2,38.53318,-118.624977,NV,6
A-1526703,3,42.226028,-71.181343,MA,7
A-1527124,2,35.77956,-78.638161,NC,8
A-1527194,2,26.706751,-81.73622900000002,FL,4
A-1527211,3,26.392832000000002,-80.095291,FL,4
A-1527649,3,44.979195000000004,-93.287598,MN,9
A-1527736,2,32.905666,-96.99263,TX,5
A-1527833,2,30.227790999999996,-97.780006,TX,5
A-1528050,2,34.25824,-86.21713299999998,AL,8
A-1528186,2,33.596409,-112.18598200000001,AZ,1
A-1528205,2,33.575233000000004,-112.01548799999999,AZ,1
A-1528450,2,34.14571,-117.300598,CA,1
A-1528470,3,33.866112,-117.99801599999999,CA,1
A-1528859,3,25.811668,-80.138474,FL,4
A-1529003,2,32.71138,-96.81823,TX,5
A-1529014,2,32.980595,-86.7528,AL,8
A-1529055,3,39.639812,-104.884583,CO,0
A-1529115,3,37.386616,-121.90556299999999,CA,6
A-1529124,2,37.38604,-120.717766,CA,6
A-1529132,2,37.149071,-121.64895600000001,CA,6
A-1529229,3,37.73934600000001,-121.59082,CA,6
A-1529336,3,32.7869,-117.207031,CA,1
A-1529962,2,40.0765,-75.19497700000002,PA,7
A-1530864,2,29.691959000000004,-95.535965,TX,5
A-1530987,2,33.67194,-112.20300300000001,AZ,1
A-1531091,2,37.709019,-121.08087900000001,CA,6
A-1531400,3,42.984951,-83.73119399999999,MI,9
A-1531536,2,41.660751,-72.51904300000002,CT,7
A-1532183,2,35.459911,-97.601395,OK,0
A-1532326,2,30.007284000000002,-89.939171,LA,5
A-1532931,2,40.157059000000004,-75.57579,PA,7
A-1532987,2,38.707401000000004,-77.38155400000002,VA,2
A-1533085,2,35.054970000000004,-80.827148,NC,8
A-1533338,2,34.913719,-82.458237,SC,8
A-1533355,2,33.866634000000005,-80.888306,SC,8
A-1533760,2,36.231097999999996,-86.77693199999999,TN,8
A-1534052,2,34.213821,-119.00790400000001,CA,1
A-1534319,2,41.393603999999996,-72.87447399999998,CT,7
A-1535352,2,33.480221,-112.056351,AZ,1
A-1535895,2,35.0844,-81.91912099999998,SC,8
A-1536228,2,33.665828999999995,-80.237473,SC,8
A-1536269,2,45.067799,-93.18843100000001,MN,9
A-1536316,2,41.85907,-88.087051,IL,9
A-1536472,3,32.658718,-96.732414,TX,5
A-1536643,3,39.712231,-105.19136,CO,0
A-1536764,3,31.777719,-106.430397,TX,5
A-1536771,3,47.661079,-122.321655,WA,3
A-1536848,2,37.33939,-120.45086699999999,CA,6
A-1536978,3,41.423786,-73.628777,NY,7
A-1537789,3,33.640858,-117.733383,CA,1
A-1538099,2,39.307323,-76.617188,MD,2
A-1538317,2,37.602489,-77.374077,VA,2
A-1538353,3,26.628220000000002,-80.067596,FL,4
A-1539843,2,34.094822,-80.85592700000002,SC,8
A-1539877,2,29.891809000000002,-82.31304899999998,FL,4
A-1539880,2,30.372093,-81.761215,FL,4
A-1539948,3,38.609660999999996,-90.304146,MO,0
A-1539955,2,41.190529,-96.215721,NE,9
A-1540019,2,30.232281,-92.018066,LA,5
A-1540223,3,29.847795,-95.33354200000001,TX,5
A-1540347,2,31.728668,-106.34778600000001,TX,5
A-1540755,2,36.073158,-80.375839,NC,8
A-1540905,2,27.956948999999998,-82.762573,FL,4
A-1541159,2,35.54951900000001,-97.619026,OK,0
A-1541371,2,40.667484,-111.952408,UT,6
A-1541595,2,33.938702,-117.140121,CA,1
A-1542408,2,32.279270000000004,-110.98665600000001,AZ,1
A-1542705,3,38.192059,-78.996574,VA,2
A-1543195,2,35.40618900000001,-97.662308,OK,0
A-1543267,2,32.848232,-96.714783,TX,5
A-1543502,2,37.868126000000004,-122.19593799999998,CA,6
A-1544177,3,44.889713,-93.292824,MN,9
A-1544476,2,31.78133,-106.392403,TX,5
A-1544598,2,33.929394,-118.23784599999999,CA,1
A-1544603,2,33.77533,-118.102127,CA,1
A-1544812,2,40.321548,-84.44914200000002,OH,2
A-1544999,2,25.777815,-80.321655,FL,4
A-1545042,3,34.331055,-81.609154,SC,8
A-1545085,2,34.955635,-82.143349,SC,8
A-1545319,2,35.609161,-97.504852,OK,0
A-1545337,2,30.232440999999998,-97.76571700000001,TX,5
A-1545644,2,32.177859999999995,-110.99323999999999,AZ,1
A-1545688,3,37.813084,-122.36168700000002,CA,6
A-1545716,2,38.61834,-121.26818100000001,CA,6
A-1545820,2,34.371559000000005,-118.93324299999999,CA,1
A-1546672,2,41.375469,-73.800201,NY,7
A-1546746,3,38.740466999999995,-77.18959,VA,2
A-1546862,2,35.82917,-78.603569,NC,8
A-1547054,2,34.726971,-82.388802,SC,8
A-1547076,2,34.80648,-82.437279,SC,8
A-1547105,3,33.081825,-80.207222,SC,8
A-1547541,3,37.808273,-122.36700400000001,CA,6
A-1547854,2,34.063999,-118.00081599999999,CA,1
A-1547873,2,42.316532,-71.233757,MA,7
A-1547969,2,39.18858,-76.683228,MD,2
A-1548086,3,37.516459999999995,-77.191086,VA,2
A-1548187,3,28.052414000000002,-82.353851,FL,4
A-1548232,2,34.889339,-80.960732,SC,8
A-1548672,2,33.46476,-112.27253,AZ,1
A-1548674,2,33.476822,-112.151527,AZ,1
A-1548935,3,42.220119,-83.440399,MI,9
A-1548960,2,40.77113,-73.926826,NY,7
A-1549464,3,37.502567,-89.68544,MO,0
A-1549707,2,32.235939,-110.97180900000001,AZ,1
A-1549964,2,42.80552700000001,-73.948128,NY,7
A-1550013,3,40.977303000000006,-73.698433,NY,7
A-1550583,2,35.406219,-97.547951,OK,0
A-1550599,2,30.451433,-97.66626,TX,5
A-1550676,3,36.132633,-86.72674599999998,TN,8
A-1550683,2,36.13002,-86.90065799999998,TN,8
A-1550774,2,40.699821,-111.88829799999999,UT,6
A-1550810,2,33.495094,-111.88803100000001,AZ,1
A-1550813,2,33.596748,-111.93356299999999,AZ,1
A-1550958,2,34.1703,-117.33818799999999,CA,1
A-1551128,2,33.327999,-117.162613,CA,1
A-1551200,2,43.142307,-77.634499,NY,7
A-1551442,4,29.475934999999996,-81.18379200000003,FL,4
A-1551488,2,28.304701,-81.227692,FL,4
A-1551651,2,44.984516,-93.349098,MN,9
A-1551744,2,35.600727,-97.42645999999999,OK,0
A-1551944,3,33.46014,-112.30547299999999,AZ,1
A-1551951,2,33.461937,-112.151474,AZ,1
A-1552541,2,44.045792,-122.96328000000001,OR,3
A-1552581,2,39.04417,-123.150291,CA,6
A-1552634,2,33.92371,-118.265244,CA,1
A-1552954,3,36.05545,-86.674881,TN,8
A-1553120,2,42.3848,-71.047623,MA,7
A-1553177,3,40.799477,-73.488541,NY,7
A-1553215,2,40.81030300000001,-74.100998,NJ,7
A-1553372,3,39.831802,-76.685463,PA,2
A-1553586,3,37.60688,-77.525787,VA,2
A-1553770,2,34.104679,-81.22447199999998,SC,8
A-1554002,2,30.261392999999998,-97.69806700000001,TX,5
A-1554118,2,29.655640000000002,-95.52356,TX,5
A-1554241,2,47.307163,-122.249306,WA,3
A-1554488,3,39.982109,-75.101326,PA,7
A-1554843,2,34.476479,-82.57543199999998,SC,8
A-1555526,3,41.520157,-81.445549,OH,7
A-1555657,2,35.781971,-78.62217700000002,NC,8
A-1555731,2,25.96417000000001,-80.16585500000002,FL,4
A-1556042,2,42.37075,-87.89621700000002,IL,9
A-1556116,3,41.849018,-87.613434,IL,9
A-1556131,2,29.427271,-98.507408,TX,5
A-1556238,3,32.751015,-96.80941800000001,TX,5
A-1556475,2,39.246922,-121.40779099999999,CA,6
A-1556530,2,33.91642,-118.27835800000001,CA,1
A-1556584,3,33.859272,-118.28975700000001,CA,1
A-1556631,2,42.95930900000001,-72.306122,NH,7
A-1556718,3,41.405144,-81.648323,OH,7
A-1556841,2,35.054321,-81.992104,SC,8
A-1556995,2,28.411432,-80.820442,FL,4
A-1557371,2,29.655741,-95.514191,TX,5
A-1557778,3,40.603577,-74.067673,NY,7
A-1557992,2,35.802601,-78.619911,NC,8
A-1558108,2,33.7463,-81.123962,SC,8
A-1558203,3,32.852734000000005,-79.98790699999998,SC,8
A-1558562,2,29.70591,-95.596222,TX,5
A-1558673,2,45.504452,-122.455032,OR,3
A-1558817,2,33.968849,-118.230263,CA,1
A-1558881,2,41.556862,-73.779556,NY,7
A-1559070,2,40.208427,-111.65938600000001,UT,6
A-1559275,3,40.834332,-73.86479200000002,NY,7
A-1559462,3,32.811035,-96.849632,TX,5
A-1559670,2,43.183361,-77.59159100000002,NY,7
A-1559752,3,38.575321,-77.315033,VA,2
A-1560278,3,39.174259,-94.537048,MO,0
A-1560350,3,27.867399,-97.62233,TX,5
A-1560515,3,29.646928999999997,-95.573029,TX,5
A-1560754,3,33.925647999999995,-118.321381,CA,1
A-1560770,3,33.928867,-118.29402900000001,CA,1
A-1560880,3,41.233234,-73.069374,CT,7
A-1560958,2,39.631240999999996,-84.198624,OH,2
A-1561351,2,42.589687,-87.952492,WI,9
A-1561505,2,36.037201,-86.70321700000002,TN,8
A-1561589,2,36.104843,-95.876846,OK,0
A-1562003,2,40.54012700000001,-74.338707,NJ,7
A-1562059,3,39.080776,-84.709312,KY,2
A-1562180,2,35.776421,-78.649559,NC,8
A-1562656,3,32.81498,-96.86676,TX,5
A-1562736,2,29.658421,-95.355469,TX,5
A-1562901,2,38.033192,-121.621872,CA,6
A-1563152,3,38.245708,-85.698235,KY,2
A-1563392,3,33.912098,-84.20875500000002,GA,8
A-1563888,2,29.75185,-95.376579,TX,5
A-1563999,3,47.733761,-122.293907,WA,3
A-1564162,3,33.831534999999995,-118.25579099999999,CA,1
A-1564330,2,39.961760999999996,-75.60244,PA,7
A-1564370,2,40.955849,-73.870987,NY,7
A-1564617,2,35.040051,-78.82965899999998,NC,8
A-1565173,2,36.151835999999996,-86.625023,TN,8
A-1565200,2,29.853649,-95.323402,TX,5
A-1565540,3,40.67931,-74.00331899999998,NY,7
A-1565548,3,39.959484,-75.181,PA,7
A-1565618,2,34.724964,-80.83065,SC,8
A-1565960,3,26.098734,-80.250671,FL,4
A-1565968,3,25.990566,-80.165848,FL,4
A-1566007,2,38.694922999999996,-90.260406,MO,0
A-1566252,3,41.103008,-73.432983,CT,7
A-1566867,2,35.493958,-97.579155,OK,0
A-1567224,2,37.875351,-122.52799999999999,CA,6
A-1567249,2,34.038219,-118.27409399999999,CA,1
A-1567937,2,35.514305,-97.547569,OK,0
A-1567958,2,30.65028,-91.147186,LA,5
A-1568024,2,36.183601,-86.840492,TN,8
A-1568491,3,41.723042,-72.796989,CT,7
A-1569766,3,25.985077,-80.16583299999998,FL,4
A-1569884,2,32.758247,-96.6185,TX,5
A-1569936,2,29.614021,-95.386971,TX,5
A-1570694,2,34.129234000000004,-117.30309299999999,CA,1
A-1571019,2,39.76429,-86.289078,IN,2
A-1571349,2,27.954168,-82.415024,FL,4
A-1571452,2,34.151340000000005,-80.91169000000002,SC,8
A-1571574,2,34.91798,-82.36219799999998,SC,8
A-1571863,2,32.838661,-97.149208,TX,5
A-1572036,3,30.005533000000003,-90.292343,LA,5
A-1572171,3,35.577118,-89.12110899999998,TN,8
A-1572334,3,33.255505,-111.948349,AZ,1
A-1572336,2,33.334648,-111.911179,AZ,1
A-1572428,2,46.937511,-123.671051,WA,3
A-1572790,3,42.48101,-83.434143,MI,9
A-1573288,3,36.269176,-77.722313,NC,8
A-1573328,2,35.86822100000001,-78.620811,NC,8
A-1573413,2,26.709843,-81.72094,FL,4
A-1573500,2,28.025089,-82.19120799999997,FL,4
A-1573648,2,34.679482,-82.296631,SC,8
A-1573687,2,34.550911,-79.657822,SC,8
A-1573720,2,34.380932,-79.39109,SC,8
A-1574031,2,30.332590000000003,-97.703728,TX,5
A-1574269,2,36.142132000000004,-86.71064,TN,8
A-1574541,2,33.572140000000005,-112.099648,AZ,1
A-1574577,2,32.23621,-110.88831299999998,AZ,1
A-1574779,3,37.812981,-122.362183,CA,6
A-1574862,3,34.020905,-118.194847,CA,1
A-1575103,3,40.759575,-74.051849,NJ,7
A-1575509,2,33.941921,-118.098297,CA,1
A-1575796,2,45.019836,-92.984718,MN,9
A-1577401,2,35.544841999999996,-97.302757,OK,0
A-1577606,2,29.705496000000004,-95.48880799999999,TX,5
A-1578105,2,32.856689,-117.114594,CA,1
A-1578143,2,42.31411,-71.216026,MA,7
A-1578322,2,40.98814,-73.839569,NY,7
A-1578396,3,40.867237,-74.032364,NJ,7
A-1578499,2,39.965396999999996,-76.771896,PA,7
A-1578526,3,38.314541,-85.582832,KY,2
A-1578537,3,41.422668,-81.84548199999998,OH,7
A-1578546,3,41.419949,-81.789612,OH,7
A-1578622,2,35.201351,-80.61125899999998,NC,8
A-1578751,2,35.802479,-78.689468,NC,8
A-1579045,2,34.553436,-82.005821,SC,8
A-1579357,2,35.464249,-97.583344,OK,0
A-1579556,3,30.007664000000002,-90.266472,LA,5
A-1579681,3,29.942589,-95.414673,TX,5
A-1579774,3,39.773865,-104.84536,CO,0
A-1580058,3,37.955467,-122.053398,CA,6
A-1580073,2,37.25069000000001,-121.91378799999998,CA,6
A-1580107,2,35.3545,-119.447639,CA,1
A-1580709,2,40.0532,-76.26132199999998,PA,7
A-1580799,2,39.74498,-84.460442,OH,2
A-1580812,3,39.271801,-84.351768,OH,2
A-1581229,2,34.57502,-79.69564100000002,SC,8
A-1581390,2,32.237705,-80.80994399999999,SC,8
A-1581394,2,33.585526,-84.377724,GA,8
A-1581531,2,45.957352,-93.051781,MN,9
A-1581650,2,35.52899199999999,-97.526855,OK,0
A-1581878,2,33.002109999999995,-86.703972,AL,8
A-1582303,2,33.996403,-117.87017800000001,CA,1
A-1582436,2,42.717819,-71.31938199999998,NH,7
A-1583057,3,25.96417000000001,-80.16585500000002,FL,4
A-1583229,2,34.915119,-82.461952,SC,8
A-1583562,2,42.0354,-88.275871,IL,9
A-1583719,2,30.36282000000001,-88.114754,AL,5
A-1583820,2,36.193290999999995,-86.775177,TN,8
A-1584122,2,45.585213,-122.6791,OR,3
A-1584288,2,37.901409,-122.51625800000001,CA,6
A-1584375,2,32.787704,-117.113998,CA,1
A-1584736,3,40.13308,-74.976959,PA,7
A-1585035,2,39.731869,-84.158348,OH,2
A-1585229,2,37.635174,-77.459175,VA,2
A-1585451,3,27.298786,-82.448189,FL,4
A-1585862,2,29.382634999999997,-98.467613,TX,5
A-1585945,3,33.072598,-97.019997,TX,5
A-1586214,2,34.735039,-86.627296,AL,8
A-1586660,2,36.623333,-119.680656,CA,6
A-1586792,3,33.688,-117.90779099999999,CA,1
A-1586818,3,32.84483,-117.119308,CA,1
A-1586952,3,41.607128,-87.107437,IN,9
A-1587029,2,34.916409,-80.989761,SC,8
A-1587117,3,42.487431,-87.94673900000002,IL,9
A-1587146,3,33.100288,-97.224426,TX,5
A-1587632,3,45.032425,-93.089668,MN,9
A-1587704,2,31.362940000000002,-86.190292,AL,5
A-1587799,2,34.016705,-117.74092900000001,CA,1
A-1587852,3,42.496002000000004,-71.1782,MA,7
A-1588326,2,35.178001,-80.879662,NC,8
A-1588359,3,35.027664,-80.965065,SC,8
A-1588740,2,33.827816,-84.360107,GA,8
A-1588839,2,34.104481,-80.85028100000002,SC,8
A-1589242,3,41.664471,-91.346313,IA,9
A-1589345,2,30.407829,-97.67823800000001,TX,5
A-1589471,2,32.879028000000005,-96.78675799999999,TX,5
A-1589626,2,34.720009000000005,-86.592751,AL,8
A-1589693,2,29.866959,-95.540962,TX,5
A-1589699,2,29.95525,-95.53994,TX,5
A-1589704,3,29.699537,-95.29216,TX,5
A-1590063,2,33.987957,-118.40052800000001,CA,1
A-1590096,2,34.40514,-118.79463200000001,CA,1
A-1590294,2,42.554169,-73.934799,NY,7
A-1590323,3,41.512169,-74.069778,NY,7
A-1590676,2,35.207432,-80.847977,NC,8
A-1590749,3,35.818283,-78.739975,NC,8
A-1590802,2,35.771568,-78.790314,NC,8
A-1590864,3,25.990566,-80.165848,FL,4
A-1590932,2,25.731791,-80.3517,FL,4
A-1591203,2,34.82906,-82.525963,SC,8
A-1591320,2,38.735535,-90.521599,MO,0
A-1591322,3,38.646736,-90.34904499999999,MO,0
A-1591489,2,42.019211,-88.26728100000004,IL,9
A-1591917,3,33.343395,-86.78022800000002,AL,8
A-1592744,2,43.090019,-83.753677,MI,9
A-1592804,2,42.431225,-82.92411,MI,9
A-1592853,2,40.25542100000001,-75.724388,PA,7
A-1593119,4,41.68978900000001,-83.66342900000002,OH,9
A-1593147,2,40.01947,-82.81482700000002,OH,2
A-1594150,2,30.4165,-91.143303,LA,5
A-1594331,2,36.037415,-86.786568,TN,8
A-1594618,2,33.449677,-112.30653400000001,AZ,1
A-1594671,2,35.086304,-106.644112,NM,1
A-1594740,2,39.572697,-119.807961,NV,6
A-1594773,2,38.729259000000006,-120.82611100000001,CA,6
A-1594805,2,39.124741,-121.570755,CA,6
A-1594877,2,34.219288,-119.069534,CA,1
A-1594916,3,33.497509,-117.149345,CA,1
A-1594939,2,33.87429,-118.202766,CA,1
A-1595284,2,40.41307800000001,-79.845139,PA,7
A-1595443,2,39.18737,-84.46106,OH,2
A-1595567,2,37.550636,-77.428848,VA,2
A-1595694,3,26.1887,-80.152061,FL,4
A-1596098,2,44.896519,-93.066109,MN,9
A-1596182,2,41.819373999999996,-88.028931,IL,9
A-1596199,3,42.145286999999996,-87.832314,IL,9
A-1596399,2,35.412498,-97.57940699999999,OK,0
A-1597181,3,33.930240999999995,-118.280624,CA,1
A-1597252,2,33.924686,-118.10398899999998,CA,1
A-1597270,2,41.806911,-71.440453,RI,7
A-1597412,2,43.187149,-77.783348,NY,7
A-1597454,2,40.780682,-72.995903,NY,7
A-1597661,4,38.223606,-85.578751,KY,2
A-1597686,4,39.692112,-86.23869300000001,IN,2
A-1597697,2,41.444824,-81.7771,OH,7
A-1597776,2,37.546116,-79.82905600000002,VA,2
A-1598049,2,28.020940999999997,-82.187057,FL,4
A-1598215,3,33.778557,-84.241325,GA,8
A-1598235,2,34.610451,-82.768028,SC,8
A-1598369,2,44.297218,-92.741371,MN,9
A-1598630,2,30.175010999999998,-92.070824,LA,5
A-1598675,2,35.348534,-97.586472,OK,0
A-1599017,3,34.719753000000004,-86.62655600000002,AL,8
A-1599071,2,29.801695000000002,-95.26745600000001,TX,5
A-1599314,2,47.671268,-117.106583,WA,3
A-1599428,3,38.646484,-121.37710600000001,CA,6
A-1600099,3,33.620224,-84.474983,GA,8
A-1600176,2,45.089214,-93.428535,MN,9
A-1600183,2,45.006744,-93.40052,MN,9
A-1600937,2,34.072266,-118.082451,CA,1
A-1601208,2,40.680138,-73.753227,NY,7
A-1601248,3,40.091213,-75.408264,PA,7
A-1601678,2,34.853031,-82.23243000000002,SC,8
A-1601791,3,33.463085,-84.210327,GA,8
A-1602514,2,33.874722,-118.15129099999999,CA,1
A-1602596,3,42.726543,-84.534912,MI,9
A-1603033,2,35.107925,-80.978661,NC,8
A-1603117,2,35.046741,-81.982941,SC,8
A-1603145,2,35.745979,-78.73288000000002,NC,8
A-1603765,2,45.02169,-93.348648,MN,9
A-1603815,2,43.033096,-87.969955,WI,9
A-1605120,4,39.910618,-75.15815,PA,7
A-1605169,2,41.593571000000004,-72.72123,CT,7
A-1605283,2,39.626202,-84.76422099999998,OH,2
A-1605655,2,25.694824,-80.301071,FL,4
A-1605782,3,33.699329,-84.576836,GA,8
A-1605803,2,34.783951,-82.484619,SC,8
A-1606406,2,32.789821999999994,-96.793869,TX,5
A-1606576,2,29.670240000000003,-95.240196,TX,5
A-1606678,3,40.407326,-104.993233,CO,0
A-1606727,3,33.599953,-112.116745,AZ,1
A-1607098,3,42.762264,-71.12230699999998,MA,7
A-1607191,3,42.383389,-83.338211,MI,9
A-1607239,2,42.347179,-71.545731,MA,7
A-1607390,2,41.055820000000004,-73.82112099999998,NY,7
A-1607418,2,40.833549,-73.145981,NY,7
A-1607472,2,40.434360999999996,-74.25185400000002,NJ,7
A-1607567,3,39.95752,-75.160645,PA,7
A-1607860,2,40.782501,-84.108757,OH,2
A-1607923,2,39.061714,-84.409859,OH,2
A-1607933,3,39.25275,-84.36483,OH,2
A-1608140,3,36.06395300000001,-80.263199,NC,8
A-1608387,3,25.909389,-80.209869,FL,4
A-1608898,3,33.950924,-80.989655,SC,8
A-1609005,2,34.779613,-82.62425999999998,SC,8
A-1609015,2,33.924129,-80.336342,SC,8
A-1609468,2,44.518848,-88.170128,WI,9
A-1609556,2,45.332291,-93.70623,MN,9
A-1609977,2,30.21575,-97.74408000000001,TX,5
A-1610394,2,30.534451,-87.32991,FL,5
A-1610456,3,36.141048,-86.71929899999998,TN,8
A-1610779,2,29.715190999999997,-95.57556899999999,TX,5
A-1611230,2,39.295871999999996,-119.527634,NV,6
A-1611657,2,33.882164,-117.646919,CA,1
A-1611955,3,25.927560999999997,-80.207573,FL,4
A-1612108,3,30.030119,-89.993507,LA,5
A-1612252,3,38.20393,-122.154785,CA,6
A-1612437,2,34.03072,-117.585854,CA,1
A-1612598,2,36.649879,-79.37953900000002,VA,2
A-1612749,2,32.911232,-96.895782,TX,5
A-1612777,3,36.141048,-86.71929899999998,TN,8
A-1613070,2,34.153332,-118.65255,CA,1
A-1613158,2,42.39698,-71.594414,MA,7
A-1613304,3,41.502491,-81.478004,OH,7
A-1613318,3,40.42268,-80.10791800000001,PA,7
A-1613337,2,40.049881,-76.445084,PA,7
A-1613467,2,35.15266,-80.953339,NC,8
A-1613468,2,35.11681,-80.928558,NC,8
A-1613728,2,25.777285,-80.16358199999998,FL,4
A-1613754,2,27.98181,-82.54875200000002,FL,4
A-1613788,2,28.225952000000003,-82.690872,FL,4
A-1613954,3,34.839721999999995,-82.31399499999998,SC,8
A-1614539,3,35.25872000000001,-89.67192800000002,TN,8
A-1614708,2,33.219227000000004,-111.98890700000001,AZ,1
A-1614891,2,37.467896,-122.15338100000001,CA,6
A-1614924,2,38.340656,-121.334267,CA,6
A-1614993,3,33.77964,-118.09081299999998,CA,1
A-1615213,3,40.87784600000001,-74.06369000000002,NJ,7
A-1615225,2,40.161758,-75.37986,PA,7
A-1615386,2,39.820728,-84.285545,OH,2
A-1615967,2,34.919655,-81.168961,SC,8
A-1616201,2,41.805671999999994,-88.054253,IL,9
A-1616205,2,41.772498999999996,-88.03179200000002,IL,9
A-1616527,3,32.92495,-96.83847,TX,5
A-1616806,3,39.839939,-104.930733,CO,0
A-1616808,2,40.544487,-111.89485900000001,UT,6
A-1617167,2,34.293597999999996,-118.470238,CA,1
A-1617801,3,26.302396999999996,-80.278397,FL,4
A-1618143,2,34.856918,-82.300903,SC,8
A-1618267,2,32.979,-80.035362,SC,8
A-1618680,2,35.204102,-90.202003,AR,8
A-1618863,3,29.677640999999998,-95.458786,TX,5
A-1619002,2,33.523769,-112.056229,AZ,1
A-1619013,2,33.668442,-112.180481,AZ,1
A-1619061,2,47.675369,-117.325363,WA,3
A-1619819,2,37.638859000000004,-77.459641,VA,2
A-1620500,2,30.435921,-97.67495,TX,5
A-1620683,3,32.797588,-96.684113,TX,5
A-1621125,3,37.824936,-122.313629,CA,6
A-1621301,2,34.072521,-117.097839,CA,1
A-1621475,2,41.632706,-73.782188,NY,7
A-1621595,2,39.441738,-76.292549,MD,2
A-1621869,3,36.845867,-76.181938,VA,2
A-1622519,3,41.820827,-89.468369,IL,9
A-1622920,3,36.099289,-86.710548,TN,8
A-1623121,2,32.435459,-111.201981,AZ,1
A-1623366,2,37.753174,-121.14258600000001,CA,6
A-1623475,2,33.486938,-117.142799,CA,1
A-1623638,2,41.14484,-77.42289699999998,PA,7
A-1623979,2,47.302898,-122.22683700000002,WA,3
A-1624174,2,34.158009,-118.4487,CA,1
A-1624788,2,37.498901000000004,-122.128799,CA,6
A-1624795,3,37.912785,-122.066956,CA,6
A-1624822,2,36.773491,-121.603371,CA,6
A-1625086,2,43.177471000000004,-83.754204,MI,9
A-1625106,2,42.351238,-83.047958,MI,9
A-1625866,2,35.333141,-80.912308,NC,8
A-1625930,2,35.087475,-80.81190500000002,NC,8
A-1626211,2,26.146166,-80.341522,FL,4
A-1626311,2,28.489228999999998,-81.431641,FL,4
A-1626450,2,28.216129,-80.673721,FL,4
A-1626493,2,27.821509999999996,-82.298058,FL,4
A-1626547,2,28.081791,-82.73925,FL,4
A-1626675,2,34.803074,-81.67366,SC,8
A-1626801,3,33.982201,-84.34198,GA,8
A-1626817,2,34.47488,-82.532768,SC,8
A-1626921,2,30.513572999999997,-84.22316,FL,5
A-1627440,2,35.505501,-97.61670699999999,OK,0
A-1627477,2,35.477009,-97.590508,OK,0
A-1627522,3,35.431995,-97.370949,OK,0
A-1627762,2,35.211449,-90.209038,AR,8
A-1627879,3,36.155937,-86.789505,TN,8
A-1628060,2,29.67506,-95.583061,TX,5
A-1628312,2,40.667484,-111.952408,UT,6
A-1628929,2,38.001202,-122.31965600000001,CA,6
A-1629014,2,35.35228,-119.00305900000001,CA,1
A-1629354,3,42.236927,-85.589958,MI,9
A-1629905,3,37.591103000000004,-77.468674,VA,2
A-1629950,2,26.059271,-80.143867,FL,4
A-1630218,2,33.775333,-78.983063,SC,8
A-1630614,3,35.363232,-97.580513,OK,0
A-1630948,2,30.49725,-85.68158000000003,FL,5
A-1631007,2,36.56619600000001,-95.21668199999999,OK,0
A-1631076,3,29.78480900000001,-95.56289699999999,TX,5
A-1632048,2,41.3783,-72.904831,CT,7
A-1632411,2,35.331631,-80.939163,NC,8
A-1632524,3,35.77696599999999,-78.55896800000002,NC,8
A-1632545,2,37.583092,-77.519836,VA,2
A-1632818,2,34.810871,-82.530807,SC,8
A-1633425,2,30.195801,-92.092033,LA,5
A-1634010,3,39.6385,-104.81028,CO,0
A-1634020,2,39.595081,-104.863708,CO,0
A-1634662,2,43.052719,-77.646568,NY,7
A-1635493,2,28.561581,-81.310852,FL,4
A-1635787,2,34.354279,-82.305199,SC,8
A-1636141,2,30.227615000000004,-97.62039200000001,TX,5
A-1636377,2,32.791519,-96.746437,TX,5
A-1636421,3,32.879776,-96.690598,TX,5
A-1636553,2,32.470859999999995,-86.510452,AL,8
A-1636784,2,33.553101,-112.116997,AZ,1
A-1636832,2,33.570629,-112.06523100000001,AZ,1
A-1637398,3,26.550040999999997,-80.070625,FL,4
A-1637722,3,37.924793,-122.513908,CA,6
A-1637741,2,36.260234999999994,-119.360222,CA,6
A-1637969,3,40.126488,-86.517708,IN,2
A-1638049,3,38.516178000000004,-90.548553,MO,0
A-1638075,2,43.903461,-95.120277,MN,9
A-1638517,3,34.066212,-117.48877,CA,1
A-1638525,2,42.281277,-71.035591,MA,7
A-1638799,3,41.530109,-81.65184,OH,7
A-1639023,2,35.33913,-80.832741,NC,8
A-1639171,2,26.574334999999998,-81.87200899999998,FL,4
A-1639380,2,34.326408,-81.082535,SC,8
A-1639556,2,30.257139000000002,-81.437813,FL,4
