ID,Severity,Start_Lat,Start_Lng,cluster
A-48684,3,33.7547,-117.851776,0
A-48717,3,33.941608,-118.09679399999999,0
A-48731,3,33.912918,-118.140831,0
A-48733,2,33.748264,-117.832047,0
A-48753,3,34.120819,-117.87291699999999,0
A-48761,3,34.266998,-118.443596,0
A-48785,2,33.810146,-118.290329,0
A-48807,2,33.985316999999995,-118.057198,0
A-48863,2,33.887398,-118.327942,0
A-48869,3,33.949665,-118.09189599999999,0
A-48892,2,34.143063,-118.22718799999998,0
A-48910,2,33.870415,-117.73748799999998,0
A-48933,2,34.021965,-117.81314099999999,0
A-48936,3,34.072006,-118.108116,0
A-48985,2,33.844887,-117.828842,0
A-48988,3,34.031662,-118.42665900000001,0
A-48996,2,33.920071,-118.26956200000001,0
A-49013,2,34.401215,-119.516502,0
A-49015,3,34.329815,-118.505829,0
A-49077,3,33.026379,-117.274681,0
A-49111,2,33.828068,-118.290276,0
A-49162,2,33.873996999999996,-118.06395,0
A-49178,2,34.075081,-118.27430700000001,0
A-49207,2,33.816582000000004,-116.40138200000001,0
A-49233,2,33.002167,-116.80250500000001,0
A-49235,3,33.859955,-118.30915800000001,0
A-49242,3,33.99345,-118.069351,0
A-49258,2,34.079376,-118.291702,0
A-49292,2,33.870213,-117.703827,0
A-49296,3,34.037144,-118.30036899999999,0
A-49305,3,34.029872999999995,-118.39246399999999,0
A-49329,3,33.677246000000004,-117.323807,0
A-49330,2,33.382061,-117.250298,0
A-49344,3,32.7631,-117.127563,0
A-49353,3,33.49884,-117.65863,0
A-49355,3,33.370781,-117.55363500000001,0
A-49361,3,34.151669,-118.13225600000001,0
A-49378,2,33.876362,-118.08236699999999,0
A-49381,2,33.942062,-118.01165,0
A-49383,2,33.996368,-117.870354,0
A-49385,3,34.152714,-118.094696,0
A-49396,2,33.984337,-117.84265900000001,0
A-49397,2,33.565182,-117.64358500000002,0
A-49399,3,33.682010999999996,-117.328148,0
A-49405,3,33.182323,-117.35583500000001,0
A-49437,2,34.188854,-118.15001699999999,0
A-49438,2,33.308559,-117.228004,0
A-49464,3,33.925067999999996,-118.209892,0
A-49474,2,33.956965999999994,-118.23966999999999,0
A-49511,3,34.15443,-118.46894099999999,0
A-49534,2,33.748264,-117.832047,0
A-49538,2,34.165192,-118.474915,0
A-49542,2,34.007008,-117.964394,0
A-49555,3,32.745495,-117.188728,0
A-49560,3,34.166946,-118.29989599999999,0
A-49579,3,34.148174,-118.07344099999999,0
A-49630,3,33.275828999999995,-117.154068,0
A-49640,3,34.187022999999996,-117.35540800000001,0
A-49651,3,33.928082,-118.340919,0
A-49677,3,33.859955,-118.30915800000001,0
A-49691,2,33.935505,-118.292511,0
A-49706,2,34.402664,-119.29946100000001,0
A-49714,3,33.371662,-117.555237,0
A-49719,2,34.110424,-118.334579,0
A-49728,3,33.861354999999996,-118.284798,0
A-49739,2,32.748695,-116.493881,0
A-49803,2,34.283665,-118.79274699999999,0
A-49810,2,32.717712,-117.117775,0
A-49838,2,33.901610999999995,-117.38333100000001,0
A-49850,3,34.139359000000006,-118.47106200000002,0
A-49875,3,33.688908000000005,-117.918182,0
A-49917,2,34.065002,-117.396423,0
A-49956,2,33.921021,-118.37438999999999,0
A-49962,3,34.116797999999996,-118.269066,0
A-49963,3,34.071838,-117.869926,0
A-50018,2,33.781464,-117.83091,0
A-50027,3,32.777802,-117.003555,0
A-50043,2,34.433743,-118.38575700000001,0
A-50074,3,34.152714,-118.094696,0
A-50092,2,33.885651,-117.880669,0
A-50112,2,34.150742,-118.66021,0
A-50128,2,33.900024,-117.473351,0
A-50140,2,34.097466,-118.313957,0
A-50174,3,33.839382,-117.948654,0
A-50188,2,34.147746999999995,-118.22874499999999,0
A-50197,2,34.034584,-118.177544,0
A-50241,3,33.941364,-118.09663400000001,0
A-50261,2,34.433475,-119.80226100000002,0
A-50340,2,34.000011,-118.334473,0
A-50348,2,33.275546999999996,-116.862495,0
A-50376,3,33.797134,-118.10801699999999,0
A-50385,3,34.034954,-118.33371000000001,0
A-50431,2,34.018887,-118.182526,0
A-50432,2,33.684177000000005,-117.895569,0
A-50450,2,33.582394,-117.13278999999999,0
A-50484,2,34.044701,-117.934372,0
A-50512,2,34.049438,-118.26413000000001,0
A-50516,3,33.913376,-118.119873,0
A-50525,2,34.030041,-117.707321,0
A-50620,3,34.222126,-118.366646,0
A-50621,3,34.037997999999995,-118.276451,0
A-50635,2,33.123119,-117.11066399999999,0
A-50637,2,34.404469,-119.53233300000001,0
A-50658,3,33.748199,-117.843369,0
A-50672,2,34.030678,-118.00846899999999,0
A-50697,3,32.83617,-116.754829,0
A-50701,3,34.064995,-118.000229,0
A-50716,2,33.9188,-118.046677,0
A-50722,3,33.033035,-117.077789,0
A-50752,3,33.968163,-118.16787,0
A-50753,2,33.836422,-118.099167,0
A-50779,3,33.383747,-117.57901000000001,0
A-50807,2,34.171101,-118.51548000000001,0
A-50810,2,34.079033,-118.292915,0
A-50811,3,34.00169,-118.17408799999998,0
A-50828,2,32.76828,-117.002365,0
A-50837,3,32.96373,-117.09565,0
A-50842,3,33.824276,-118.20666499999999,0
A-50857,3,33.461189000000005,-117.13609299999999,0
A-50865,3,32.837589,-117.172173,0
A-50871,3,32.779202000000005,-117.070122,0
A-50891,3,34.340145,-118.519516,0
A-50941,2,33.789471,-118.307602,0
A-50993,3,33.956833,-117.549126,0
A-51012,2,34.036079,-118.09301799999999,0
A-51016,3,34.073761,-117.75222,0
A-51055,2,33.902122,-118.265274,0
A-51063,3,34.054207,-118.20320900000002,0
A-51085,2,32.718796000000005,-117.117722,0
A-51087,2,33.298187,-116.90863,0
A-51096,2,33.343258,-117.24485,0
A-51106,3,34.117496,-117.846329,0
A-51121,3,34.316689000000004,-117.479759,0
A-51166,3,34.361591,-117.433617,0
A-51170,2,34.069817,-118.261299,0
A-51177,3,34.037997999999995,-118.276451,0
A-51193,3,33.898586,-117.55963899999999,0
A-51209,3,33.892658000000004,-118.28546899999999,0
A-51243,3,33.884048,-118.02896899999999,0
A-51244,2,33.759686,-117.83091,0
A-51328,3,34.064568,-117.261276,0
A-51336,3,34.134102,-117.95713,0
A-51371,3,33.594444,-117.177551,0
A-51374,2,33.835106,-117.876236,0
A-51382,2,33.961014,-118.110092,0
A-51396,2,34.136505,-117.56586499999999,0
A-51398,2,34.064655,-118.245598,0
A-51414,2,33.832344,-117.36232,0
A-51430,3,33.778884999999995,-117.87593100000001,0
A-51434,2,34.104229,-118.32248700000001,0
A-51481,3,33.833344,-117.24708600000001,0
A-51491,3,33.918346,-118.179047,0
A-51509,3,34.034931,-118.368523,0
A-51534,3,33.559078,-117.673134,0
A-51537,3,32.77943,-116.997215,0
A-51568,3,33.806305,-116.388283,0
A-51616,3,32.694237,-117.125099,0
A-51630,2,33.983829,-118.241196,0
A-51633,2,34.020496,-117.83980600000001,0
A-51636,2,34.140965,-118.709625,0
A-51640,3,34.037754,-118.281456,0
A-51667,2,33.588093,-117.739029,0
A-51693,3,34.003772999999995,-118.281029,0
A-51732,3,33.928162,-118.238976,0
A-51751,3,34.030914,-117.328377,0
A-51756,2,33.127144,-117.104805,0
A-51775,2,32.771645,-117.16140700000001,0
A-51777,3,33.928444,-118.23904399999999,0
A-51804,3,33.837299,-117.53306599999999,0
A-51818,2,34.157715,-118.37941000000001,0
A-51835,2,33.889671,-117.88049299999999,0
A-51870,2,33.987576000000004,-118.36267099999999,0
A-51871,3,34.027458,-118.27448999999999,0
A-51914,2,34.035315999999995,-118.14996299999999,0
A-51927,3,34.120995,-117.83071899999999,0
A-51930,3,34.056065000000004,-117.54659299999999,0
A-51941,3,33.859955,-118.30915800000001,0
A-51974,3,32.650837,-117.10421000000001,0
A-51997,2,34.113655,-119.082977,0
A-51998,2,34.172314,-118.57093799999998,0
A-52021,3,34.024105,-118.24031799999999,0
A-52023,3,33.960784999999994,-117.312996,0
A-52059,2,33.530353999999996,-117.060745,0
A-52066,3,34.293597999999996,-118.470238,0
A-52073,2,33.876968,-118.14771999999999,0
A-52147,3,33.985516,-117.34571100000001,0
A-52158,2,33.831623,-118.29029799999999,0
A-52230,2,34.13763400000001,-118.36293799999999,0
A-52232,3,33.967166999999996,-118.08326699999999,0
A-52238,3,34.159659999999995,-118.466141,0
A-52241,2,33.971573,-118.069771,0
A-52254,3,34.068695,-117.83951599999999,0
A-52273,2,34.162617,-118.62863200000001,0
A-52287,2,33.883559999999996,-117.640961,0
A-52303,3,34.056065000000004,-117.54659299999999,0
A-52380,2,33.930695,-118.228096,0
A-52421,3,34.037216,-118.28400400000001,0
A-52485,3,34.067326,-117.55431399999999,0
A-52489,3,33.937954,-117.290993,0
A-52518,2,33.872578000000004,-118.275406,0
A-52549,3,33.887496999999996,-117.551903,0
A-52570,3,33.812571999999996,-118.28746799999999,0
A-52583,3,34.073948,-117.617172,0
A-52609,2,34.041019,-118.221649,0
A-52671,3,32.755962,-117.234978,0
A-52712,3,34.065861,-117.32292199999999,0
A-52730,3,33.941364,-118.09663400000001,0
A-52735,3,34.066792,-117.445168,0
A-52736,3,34.08913,-118.237526,0
A-52800,2,32.714867,-117.000771,0
A-52803,3,34.134212,-117.956772,0
A-52832,3,33.794521,-117.500023,0
A-52844,2,34.068466,-118.237045,0
A-52862,2,34.030228,-117.672974,0
A-52869,2,34.492123,-118.283791,0
A-52870,2,34.491943,-118.198242,0
A-52890,2,34.153309,-118.36141200000002,0
A-52907,2,33.87254,-117.665016,0
A-52909,3,33.026379,-117.274681,0
A-52913,3,32.890739,-117.22724199999999,0
A-52923,2,33.704269000000004,-117.03384399999999,0
A-52963,3,34.072262,-117.791,0
A-52973,2,33.878525,-117.657997,0
A-52976,2,33.925976,-118.23905900000001,0
A-53070,2,34.146767,-118.22611200000001,0
A-53074,3,34.060691999999996,-118.000969,0
A-53093,2,34.05249,-118.259331,0
A-53099,2,33.736885,-116.932472,0
A-53102,3,33.79866,-118.085388,0
A-53107,3,32.724182,-117.155449,0
A-53111,2,34.4352,-118.618362,0
A-53130,2,34.030239,-118.037224,0
A-53134,2,33.778884999999995,-117.875923,0
A-53152,2,32.75938,-117.161919,0
A-53162,3,33.426571,-117.14993999999999,0
A-53254,3,33.846985,-118.20536000000001,0
A-53304,2,33.455975,-116.859482,0
A-53311,3,33.859921,-118.299194,0
A-53312,3,34.148102,-118.279587,0
A-53315,3,32.918175,-117.116005,0
A-53320,2,33.856784999999995,-118.028526,0
A-53339,2,32.583889,-117.087273,0
A-53359,3,33.824371,-118.287247,0
A-53400,3,34.063522,-117.196762,0
A-53408,3,33.887496999999996,-117.551903,0
A-53465,2,33.928501000000004,-118.280426,0
A-53485,3,33.872784,-118.34201000000002,0
A-53492,2,34.147118,-118.37044499999999,0
A-53496,2,34.119938,-117.706848,0
A-53502,3,33.973839,-118.079971,0
A-53509,3,33.748177,-118.29086299999999,0
A-53522,3,33.928523999999996,-118.239166,0
A-53541,3,34.06456,-118.00484499999999,0
A-53552,3,34.257271,-118.472397,0
A-53555,2,34.023937,-118.180077,0
A-53560,3,33.580546999999996,-117.671608,0
A-53565,3,32.779434,-117.112526,0
A-53617,2,34.006546,-118.45504,0
A-53650,2,32.669979,-116.315353,0
A-53665,3,34.066772,-117.33238200000001,0
A-53684,2,33.707195,-117.084915,0
A-53685,3,34.06649,-117.21585800000001,0
A-53688,2,33.662552000000005,-117.874924,0
A-53700,3,34.043037,-118.21723899999999,0
A-53708,2,34.021965,-117.81314099999999,0
A-53745,2,34.024547999999996,-117.740692,0
A-53754,3,33.806923,-117.50756799999999,0
A-53758,3,34.523754,-117.31855,0
A-53770,3,34.303253000000005,-118.479774,0
A-53784,2,33.137894,-117.17629199999999,0
A-53830,2,33.912987,-118.180145,0
A-53854,3,34.018009,-118.052849,0
A-53884,3,34.135433,-117.97748600000001,0
A-53885,2,34.071793,-117.881142,0
A-53913,3,33.849194,-118.09405500000001,0
A-53942,2,33.938175,-117.12683899999999,0
A-53945,2,34.134544,-117.67028799999999,0
A-53994,2,34.011466999999996,-118.130844,0
A-54000,2,33.846146000000005,-117.362526,0
A-54066,3,33.330887,-117.15909599999999,0
A-54105,2,33.884903,-117.63346100000001,0
A-54114,2,34.167198,-118.224144,0
A-54122,3,34.031662,-118.42665900000001,0
A-54200,2,33.844128000000005,-118.29035900000001,0
A-54207,3,34.027747999999995,-118.45255300000001,0
A-54223,3,32.857867999999996,-117.11523400000002,0
A-54289,3,34.120762,-117.873566,0
A-54293,2,34.03572800000001,-117.92631499999999,0
A-54340,2,33.749634,-118.27217900000001,0
A-54385,3,33.995148,-118.144722,0
A-54409,2,33.974728000000006,-118.234627,0
A-54419,2,33.997040000000005,-117.93101499999999,0
A-54429,3,34.024857,-118.42836000000001,0
A-54454,3,33.686413,-117.765831,0
A-54481,3,32.780704,-117.082573,0
A-54512,3,33.984303000000004,-117.34429899999999,0
A-54520,2,34.275532,-118.31051599999999,0
A-54523,3,33.900024,-117.473351,0
A-54540,2,34.366669,-118.50273899999999,0
A-54545,3,34.298832,-117.45780900000001,0
A-54564,3,33.872040000000005,-118.28478999999999,0
A-54576,2,32.718525,-117.004173,0
A-54600,2,34.134743,-117.668228,0
A-54606,3,34.174114,-118.15969799999999,0
A-54627,3,34.073067,-118.21916999999999,0
A-54636,3,34.039093,-118.43975800000001,0
A-54643,3,33.995636,-117.874443,0
A-54645,2,33.784161,-117.835747,0
A-54668,3,34.018208,-118.17658200000001,0
A-54670,2,33.88279,-118.326637,0
A-54726,2,33.873253000000005,-118.06015,0
A-54763,3,34.135574,-117.971474,0
A-54767,3,33.809513,-118.287621,0
A-54771,3,33.594524,-117.177742,0
A-54785,3,34.037144,-118.30036899999999,0
A-54802,3,34.067322,-117.55251299999999,0
A-54835,2,33.802677,-117.87957,0
A-54856,3,33.470729999999996,-117.137352,0
A-54858,2,33.183228,-117.296371,0
A-54866,3,33.470729999999996,-117.137352,0
A-54877,2,33.82925,-117.460365,0
A-54882,2,33.971920000000004,-118.23681599999999,0
A-54928,2,33.960152,-118.241951,0
A-54944,2,34.018528,-118.16922,0
A-54949,2,34.182926,-118.159668,0
A-54953,2,33.179446999999996,-117.347404,0
A-54955,2,34.154922,-118.32053400000001,0
A-54960,2,32.720848,-116.88139299999999,0
A-54965,3,32.778999,-117.101219,0
A-55053,2,33.801743,-117.879028,0
A-55058,3,34.135063,-117.311172,0
A-55061,3,34.064640000000004,-118.002853,0
A-55087,2,33.997378999999995,-117.932671,0
A-55091,3,34.018902000000004,-118.17326399999999,0
A-55127,3,32.657982000000004,-117.07399,0
A-55128,2,34.27684,-118.496201,0
A-55143,3,34.259578999999995,-118.32988,0
A-55155,2,32.713463,-117.13166000000001,0
A-55162,2,34.090775,-118.30658000000001,0
A-55167,3,33.563351000000004,-117.18096899999999,0
A-55170,3,33.972576000000004,-118.07404299999999,0
A-55202,2,33.876289,-118.102577,0
A-55203,3,34.272853999999995,-118.449081,0
A-55204,3,34.028999,-118.39638500000001,0
A-55210,2,33.800472,-117.998581,0
A-55213,2,34.013008,-118.14104499999999,0
A-55224,3,33.974655,-118.28060900000001,0
A-55255,2,34.02919,-117.966698,0
A-55306,2,32.832291,-117.141098,0
A-55322,3,33.657345,-117.74546799999999,0
A-55326,2,34.076012,-118.231575,0
A-55358,3,34.134388,-117.957596,0
A-55417,2,33.839134,-117.83406799999999,0
A-55426,2,32.978531,-116.973633,0
A-55457,2,32.728027000000004,-116.925781,0
A-55485,2,34.120098,-117.70001200000002,0
A-55492,2,34.121662,-118.229401,0
A-55542,2,34.094799,-118.205956,0
A-55548,3,34.152008,-118.13752,0
A-55569,3,33.563122,-117.203575,0
A-55597,2,33.877777,-118.19245900000001,0
A-55636,3,33.912834000000004,-118.17951200000002,0
A-55647,3,32.790302000000004,-117.113258,0
A-55656,2,33.699596,-117.81815300000001,0
A-55660,2,34.049328,-118.222351,0
A-55671,3,33.925365,-118.103935,0
A-55681,3,33.500763,-117.15154299999999,0
A-55686,2,34.365108,-118.503716,0
A-55694,2,33.167034,-117.214775,0
A-55697,3,33.937965000000005,-118.098175,0
A-55703,2,34.135212,-117.593925,0
A-55740,2,33.68721,-117.87278,0
A-55755,3,34.037997999999995,-118.276451,0
A-55777,2,34.06884,-117.97444899999999,0
A-55787,2,33.743271,-116.928154,0
A-55840,2,33.974758,-118.24987,0
A-55853,2,34.021481,-118.195,0
A-55860,3,34.056049,-118.183029,0
A-55868,3,34.120953,-117.890091,0
A-55883,3,34.024445,-118.469254,0
A-55897,3,33.675095,-117.839874,0
A-55914,2,34.182003,-118.397125,0
A-55949,3,33.902004,-118.10508,0
A-55960,2,32.978283000000005,-117.071053,0
A-55966,2,34.265915,-118.134148,0
A-55975,3,32.726257000000004,-117.103447,0
A-56019,2,33.838848,-118.28945900000001,0
A-56025,2,33.921291,-118.26520500000001,0
A-56046,3,33.924686,-118.103981,0
A-56076,3,34.025883,-118.275253,0
A-56082,2,33.781158000000005,-117.878662,0
A-56087,2,33.872849,-118.284752,0
A-56102,2,34.155727,-118.43123600000001,0
A-56120,3,33.930313,-118.36826299999998,0
A-56134,2,34.030289,-117.65918,0
A-56140,2,33.955890999999994,-118.300255,0
A-56145,2,32.761208,-117.163094,0
A-56173,2,34.076012,-118.231575,0
A-56174,2,33.872032,-117.665222,0
A-56234,3,33.964283,-118.120224,0
A-56236,3,34.065811,-117.200768,0
A-56268,3,34.135471,-117.986122,0
A-56287,3,33.903560999999996,-118.185379,0
A-56327,3,34.067535,-117.558311,0
A-56432,2,33.854023,-117.959167,0
A-56433,2,33.777309,-117.835907,0
A-56437,3,33.971848,-118.37782299999999,0
A-56454,3,33.901958,-118.278397,0
A-56467,3,33.826595000000005,-118.20806100000001,0
A-56468,3,34.100079,-117.301666,0
A-56528,2,32.564156,-116.979721,0
A-56574,2,34.017982,-117.472214,0
A-56600,2,34.002026,-117.834892,0
A-56632,2,34.13763400000001,-118.36293799999999,0
A-56641,2,32.70779,-116.99323999999999,0
A-56675,3,34.140312,-118.0168,0
A-56677,2,34.052326,-118.460518,0
A-56696,3,33.466953000000004,-117.66996,0
A-56772,3,34.148464000000004,-118.073311,0
A-56779,2,34.184422,-118.910301,0
A-56784,3,33.930313,-118.36826299999998,0
A-56788,2,34.018044,-117.52438400000001,0
A-56808,2,34.157112,-118.44868500000001,0
A-56816,3,34.070206,-117.864616,0
A-56841,3,33.467216,-117.669983,0
A-56843,3,33.892658000000004,-118.28546899999999,0
A-56851,2,33.805988,-117.509293,0
A-56870,3,33.754353,-117.85093700000002,0
A-56875,2,34.023216,-117.74913799999999,0
A-56906,2,34.136524,-117.492798,0
A-56929,3,34.115852000000004,-117.52091999999999,0
A-56986,2,32.713284,-117.118271,0
A-57003,2,34.206963,-118.21756699999999,0
A-57010,3,33.536552,-117.172142,0
A-57015,3,34.064774,-117.31371299999999,0
A-57017,3,32.761631,-117.165291,0
A-57026,3,32.750725,-117.12326000000002,0
A-57030,3,34.06879,-117.369179,0
A-57080,2,32.760391,-117.16275800000001,0
A-57087,2,32.762459,-117.16350600000001,0
A-57099,2,34.001723999999996,-117.165916,0
A-57116,3,34.303253000000005,-118.479774,0
A-57124,2,33.873611,-118.23611499999998,0
A-57137,3,33.127373,-117.325333,0
A-57147,2,34.014973,-117.975769,0
A-57169,3,34.264919,-119.269272,0
A-57176,2,33.92588,-118.015945,0
A-57227,3,34.066177,-117.48883799999999,0
A-57232,3,33.960133,-118.28051799999999,0
A-57267,3,34.2267,-118.381973,0
A-57303,3,33.960232,-118.280983,0
A-57311,3,34.047024,-118.44658700000001,0
A-57338,2,34.141655,-118.22759199999999,0
A-57353,2,34.087276,-117.82433300000001,0
A-57358,3,33.872784,-118.34201000000002,0
A-57387,3,33.956844,-118.281075,0
A-57390,2,34.09539,-118.20428500000001,0
A-57394,2,34.460724,-118.48433700000001,0
A-57404,2,34.069817,-118.261299,0
A-57405,2,34.025681,-118.206398,0
A-57445,3,32.709164,-117.098747,0
A-57458,2,34.483849,-118.46496599999999,0
A-57469,3,34.028156,-118.21361499999999,0
A-57486,3,34.056419,-118.21428700000001,0
A-57535,2,32.802593,-117.00534099999999,0
A-57574,3,34.185493,-118.31779499999999,0
A-57623,2,34.0769,-117.20050800000001,0
A-57628,2,34.000309,-118.15976699999999,0
A-57646,2,34.260422,-118.192146,0
A-57662,2,34.155353999999996,-118.28811599999999,0
A-57696,3,34.064007000000004,-117.28358500000002,0
A-57708,2,34.044154999999996,-117.92568200000001,0
A-57734,3,32.663162,-117.078484,0
A-57779,2,33.651932,-117.761276,0
A-57828,2,34.458031,-118.617775,0
A-57835,3,34.135574,-118.00088500000001,0
A-57838,3,33.77438,-118.09601599999999,0
A-57849,2,34.058781,-118.36914099999998,0
A-57855,3,33.802834000000004,-118.12519099999999,0
A-57903,3,32.942982,-117.242249,0
A-57920,2,34.04797,-118.26656299999999,0
A-57923,2,34.245059999999995,-119.196106,0
A-57941,2,34.274715,-118.493431,0
A-57944,2,33.968231,-117.33991200000001,0
A-57951,2,34.277824,-118.604782,0
A-58006,2,34.023796000000004,-117.771049,0
A-58016,3,32.787701,-117.113983,0
A-58042,3,34.096199,-118.47686000000002,0
A-58086,2,32.733082,-116.958405,0
A-58116,2,34.156261,-118.25091599999999,0
A-58120,3,34.257263,-118.472122,0
A-58141,3,34.037040999999995,-118.291573,0
A-58142,2,33.77740900000001,-117.83555600000001,0
A-58144,3,34.356392,-117.438225,0
A-58201,3,34.067875,-118.02914399999999,0
A-58229,3,34.141659000000004,-117.317268,0
A-58230,3,33.668186,-117.81929,0
A-58236,3,33.87347800000001,-118.193481,0
A-58250,3,33.94733,-118.27970900000001,0
A-58285,2,34.023777,-117.77094299999999,0
A-58291,2,34.168121,-118.58811999999999,0
A-58331,3,34.521652,-117.31900800000001,0
A-58361,3,34.231285,-118.26619,0
A-58386,3,33.912704,-118.180191,0
A-58406,3,34.185493,-118.31779499999999,0
A-58414,2,33.949734,-117.96225700000001,0
A-58460,2,33.420277,-117.307701,0
A-58484,2,33.876095,-118.12519099999999,0
A-58499,3,34.063477,-118.161201,0
A-58503,2,34.17054,-118.501099,0
A-58516,2,33.930946,-118.29549399999999,0
A-58519,2,33.912762,-118.08186299999998,0
A-58528,3,34.027423999999996,-118.037575,0
A-58571,2,33.854446,-117.79117600000001,0
A-58585,2,34.165508,-118.492355,0
A-58637,3,34.004471,-118.063873,0
A-58640,2,34.035315999999995,-118.14996299999999,0
A-58647,3,34.065323,-117.99883999999999,0
A-58654,2,33.698559,-117.861282,0
A-58689,2,33.90641,-117.45686299999998,0
A-58695,2,34.107872,-117.208794,0
A-58716,3,33.946938,-118.36826299999998,0
A-58726,2,34.425117,-118.42363700000001,0
A-58730,2,33.759964000000004,-117.81398,0
A-58746,3,33.209022999999995,-117.38651999999999,0
A-58753,3,34.087444,-117.65954599999999,0
A-58763,2,34.285667,-118.41272,0
A-58771,3,34.068115,-118.02873999999998,0
A-58792,2,34.272537,-118.428947,0
A-58839,3,34.266998,-118.443596,0
A-58852,3,34.065155,-117.310051,0
A-58917,3,34.055695,-118.45196499999999,0
A-58920,2,34.039394,-118.08055900000001,0
A-58931,2,34.169533,-118.59745,0
A-58933,3,34.151695000000004,-118.141609,0
A-58937,2,34.466633,-118.33015400000001,0
A-58940,2,33.877483000000005,-118.343254,0
A-58941,3,34.133919,-117.957283,0
A-58948,2,34.002361,-117.83252,0
A-58955,2,34.071938,-118.266922,0
A-58974,3,34.286907,-118.40646399999999,0
A-59007,2,34.275146,-118.536369,0
A-59009,3,34.064995,-118.000229,0
A-59038,2,34.010185,-117.886902,0
A-59050,3,34.066067,-117.99346899999999,0
A-59054,3,33.915359,-118.10464499999999,0
A-59067,2,34.13763400000001,-118.36293799999999,0
A-59069,2,33.878475,-117.657646,0
A-59087,2,34.006538,-117.90951499999998,0
A-59105,2,34.156441,-118.255173,0
A-59136,2,34.028996,-118.012863,0
A-59144,2,33.136658000000004,-117.16991399999999,0
A-59163,3,34.152397,-118.098671,0
A-59166,3,34.2267,-118.381973,0
A-59168,2,33.997040000000005,-117.93101499999999,0
A-59192,3,34.022331,-118.19816599999999,0
A-59211,2,32.862408,-116.926498,0
A-59226,3,33.783386,-117.49113500000001,0
A-59254,2,34.069439,-118.23575600000001,0
A-59264,3,33.941364,-118.09663400000001,0
A-59267,2,34.02953,-118.19976000000001,0
A-59282,3,32.803181,-116.94008600000001,0
A-59334,2,34.15044,-116.975609,0
A-59338,2,33.77887,-117.895432,0
A-59360,2,34.117836,-118.337296,0
A-59382,3,33.945972,-117.00376899999999,0
A-59391,3,33.887924,-118.036125,0
A-59393,2,32.856196999999995,-116.93006100000001,0
A-59394,2,33.949169,-116.820122,0
A-59413,3,34.249474,-118.47245,0
A-59415,2,34.029205,-118.012451,0
A-59424,2,34.219719,-116.75762900000001,0
A-59440,3,33.863819,-118.284866,0
A-59457,2,34.204018,-117.14223500000001,0
A-59463,3,34.126102,-117.916023,0
A-59476,2,34.169533,-118.59745,0
A-59484,2,34.029064,-118.21883400000002,0
A-59486,3,34.036774,-118.02375,0
A-59501,2,33.873173,-118.266052,0
A-59506,2,34.068687,-118.26323700000002,0
A-59509,2,33.939780999999996,-117.22627299999999,0
A-59527,3,34.026497,-117.11894199999999,0
A-59528,3,33.928501000000004,-118.280426,0
A-59614,3,34.020222,-118.190483,0
A-59627,2,32.818539,-116.944626,0
A-59642,2,34.505767999999996,-118.114395,0
A-59663,2,34.138187,-118.71927600000001,0
A-59674,2,33.856052000000005,-118.02438400000001,0
A-59683,3,33.995693,-117.356102,0
A-59694,2,34.094482,-117.93418100000001,0
A-59719,2,33.941792,-118.370049,0
A-59767,3,34.081837,-118.22373999999999,0
A-59820,2,33.983562,-118.390923,0
A-59836,2,32.566399,-117.01431299999999,0
A-59838,3,33.479919,-117.140266,0
A-59866,2,32.724182,-117.155449,0
A-59877,3,33.785812,-118.093002,0
A-59893,2,34.425117,-118.42363700000001,0
A-59910,3,33.944176,-118.0952,0
A-59934,2,34.13308,-118.352524,0
A-59968,2,34.02879,-117.57561499999998,0
A-59990,2,33.942303,-117.292244,0
A-59997,2,34.262665000000005,-116.88887,0
A-60002,3,34.064029999999995,-117.811996,0
A-60008,2,33.859921,-118.299194,0
A-60026,3,34.109123,-117.980888,0
A-60076,2,33.950965999999994,-118.29171799999999,0
A-60140,3,33.91885,-116.775871,0
A-60144,2,34.056568,-118.253082,0
A-60175,2,33.854107,-117.919945,0
A-60194,2,34.439053,-119.836731,0
A-60203,2,32.711544,-117.118866,0
A-60206,2,33.940762,-117.87813600000001,0
A-60223,3,33.928936,-118.280251,0
A-60248,2,33.327904,-117.162567,0
A-60270,3,34.158943,-118.469582,0
A-60310,2,32.953854,-117.18933100000001,0
A-60318,2,33.901031,-117.469444,0
A-60342,3,33.185589,-117.233543,0
A-60349,3,34.081623,-117.71933,0
A-60405,3,34.066071,-117.328079,0
A-60417,3,33.957836,-118.111847,0
A-60475,2,33.941013,-117.27020300000001,0
A-60512,3,34.076622,-117.745209,0
A-60518,3,34.2332,-118.41021699999999,0
A-60519,3,33.912918,-118.140831,0
A-60522,2,33.985316999999995,-118.057198,0
A-60538,2,34.488873,-120.22628,0
A-60546,3,33.929764,-118.34387199999999,0
A-60574,2,33.988968,-118.354095,0
A-60610,3,34.054359000000005,-118.004349,0
A-60613,3,34.274895,-118.380707,0
A-60618,3,33.687889,-117.914543,0
A-60625,1,34.177456,-118.533005,0
A-60634,3,33.598843,-117.174377,0
A-60641,2,34.107079,-117.91658000000001,0
A-60694,2,33.669956,-117.883026,0
A-60699,3,34.182716,-118.17251599999999,0
A-60730,3,34.135471,-117.965347,0
A-60736,3,33.92889,-118.29158799999999,0
A-60783,3,34.233265,-117.420303,0
A-60795,3,34.231709,-118.404099,0
